cód.;Escola;endereco;num;bairro;municipio;DDD;Telefone;CEP;E-mail;Dependência;endereco_completo;lat;lng
2895;EEB ALTAMIRO GUIMARAES;RUA DANIEL PETRY;678;CENTRO;ANTÔNIO CARLOS;48.0;36655869;88180000;altamiro@sed.sc.gov.br;Estaduais;RUA DANIEL PETRY, 678 - CENTRO, ANTÔNIO CARLOS - SC, 88180000;-27.5138;-48.76206
5657;EEB ALTINO FLORES;R PAULICO COELHO;23;CENTRO;ANITÁPOLIS;48.0;36654414;88475000;altinoflores@sed.sc.gov.br;Estaduais;R PAULICO COELHO, 23 - CENTRO, ANITÁPOLIS - SC, 88475000;-27.90255;-49.12915
91596;EEB ALVINO TRIBESS;RUA ADOLFO TRIBESS;180;VIEIRA;JARAGUÁ DO SUL;47.0;32769460;89256690;alvinotribess@sed.sc.gov.br;Estaduais;RUA ADOLFO TRIBESS, 180 - VIEIRA, JARAGUÁ DO SUL - SC, 89256690;-26.47634;-49.04154
39969;EEB AMANDUS BAUER;SC 477;50;IRACEMA;ITAIÓPOLIS;47.0;997168634;89340000;seriedh25abauer@sed.sc.gov.br;Estaduais;SC 477, 50 - IRACEMA, ITAIÓPOLIS - SC, 89340000;-26.49832;-49.86232
102660;EEB AMERICA DUTRA MACHADO;JOAQUIM NABUCO;2875;MONTE CRISTO;FLORIANÓPOLIS;48.0;36656355;88090060;america@sed.sc.gov.br;Estaduais;JOAQUIM NABUCO, 2875 - MONTE CRISTO, FLORIANÓPOLIS - SC, 88090060;-27.59076;-48.60263
93912;EEB ANA GONDIN;TRAVESSA ZEFERINO DE CASTRO;165;MAGALHAES;LAGUNA;48.0;36477772;88790000;anagondin@sed.sc.gov.br;Estaduais;TRAVESSA ZEFERINO DE CASTRO, 165 - MAGALHAES, LAGUNA - SC, 88790000;-28.49363;-48.77861
78948;EEB ANA MACHADO DAL TOE;RUA ARTIDÓRIO ROSSO;0;CENTRO;MORRO GRANDE;48.0;35290207;88925000;seriedh22amdaltoe@sed.sc.gov.br;Estaduais;RUA ARTIDÓRIO ROSSO, 0 - CENTRO, MORRO GRANDE - SC, 88925000;-28.8006;-49.71948
94200;EEB ANDRE A DE SOUZA;RUA JOAO LEOPOLDINO DE SOUZA;0;ROCA GRANDE;IMBITUBA;48.0;36477824;88780000;andredesouza@sed.sc.gov.br;Estaduais;RUA JOAO LEOPOLDINO DE SOUZA, 0 - ROCA GRANDE, IMBITUBA - SC, 88780000;-28.13364;-48.67533
12270;EEB ANGELO IZE;RUA DO IMIGRANTE ITALIANO;0;SANGA DO ENGENHO;FORQUILHINHA;48.0;34031156;88850000;eefangeloize@sed.sc.gov.br;Estaduais;RUA DO IMIGRANTE ITALIANO, 0 - SANGA DO ENGENHO, FORQUILHINHA - SC, 88850000;-28.81269;-49.55851
73083;EEB ANISIO RACHADEL DE OLIVEIRA;RUA RAQUEL NORA;0;ANTA GORDA;VIDEIRA;49.0;35335648;89567899;eebanisiorachadel@sed.sc.gov.br;Estaduais;RUA RAQUEL NORA, 0 - ANTA GORDA, VIDEIRA - SC, 89567899;-26.99978;-51.15362
6173;EEB ANISIO V DE FREITAS;R JOAO JACINTO MACHADO;478;SUL DO RIO;SANTO AMARO DA IMPERATRIZ;48.0;36655876;88140000;anisiofreitas@sed.sc.gov.br;Estaduais;R JOAO JACINTO MACHADO, 478 - SUL DO RIO, SANTO AMARO DA IMPERATRIZ - SC, 88140000;-27.68908;-48.77275
73679;EEB ANITA BRASILEIRA;ESTRADA GERAL PARA LOURDES;0;INTERIOR;VIDEIRA;49.0;99802529;89567899;eebanitabrasileira@sed.sc.gov.br;Estaduais;ESTRADA GERAL PARA LOURDES, 0 - INTERIOR, VIDEIRA - SC, 89567899;-27.02612;-51.12474
70734;EEB ANITA GARIBALDI;AVENIDA NEREU RAMOS;5032;MEIA PRAIA;ITAPEMA;47.0;33986547;88220000;eebagaribaldi@sed.sc.gov.br;Estaduais;AVENIDA NEREU RAMOS, 5032 - MEIA PRAIA, ITAPEMA - SC, 88220000;-27.137;-48.59591
64610;EEB ANTENOR NASCENTES;AV SANTA ROSA;441;CENTRO;PRINCESA;49.0;36443387;89935000;antenor@sed.sc.gov.br;Estaduais;AV SANTA ROSA, 441 - CENTRO, PRINCESA - SC, 89935000;-26.44571;-53.60132
39985;EEB ANTONIO BLASKOWSKI;SC 477 KM 77;0;ITAIO;ITAIÓPOLIS;47.0;98493014;89340000;eebablaskowski@sed.sc.gov.br;Estaduais;SC 477 KM 77, 0 - ITAIO, ITAIÓPOLIS - SC, 89340000;-26.47576;-49.86913
13056;EEB ANTONIO COLONETTI;RUA ANTONIO GUGLIELMI;0;JAQUELINE;IÇARA;48.0;34031135;88820000;eebacolonetti@sed.sc.gov.br;Estaduais;RUA ANTONIO GUGLIELMI, 0 - JAQUELINE, IÇARA - SC, 88820000;-28.71608;-49.284
13110;EEB ANTONIO G SOBRINHO;R 17 DE AGOSTO;0;VILA NOVA;IÇARA;48.0;34031140;88820000;eebagsobrinho@sed.sc.gov.br;Estaduais;R 17 DE AGOSTO, 0 - VILA NOVA, IÇARA - SC, 88820000;-28.75681;-49.27128
90611;EEB ANTONIO GONZAGA;RUA FRANCISCO DE SOUZA BACELAR;245;SANTA ROSA;PORTO UNIÃO;47.0;36274235;89400000;antoniog@sed.sc.gov.br;Estaduais;RUA FRANCISCO DE SOUZA BACELAR, 245 - SANTA ROSA, PORTO UNIÃO - SC, 89400000;-26.24838;-51.07104
12114;EEB ANTONIO MILANEZ NETTO;RUA JOVENTINO VIEIRA;0;SAO DEFENDE;CRICIÚMA;48.0;34031360;88808054;eebamneto@sed.sc.gov.br;Estaduais;RUA JOVENTINO VIEIRA, 0 - SAO DEFENDE, CRICIÚMA - SC, 88808054;-28.70449;-49.45417
53910;EEB ANTONIO MORANDINI;RUA IGUAÇU - E;160;SAIC;CHAPECÓ;49.0;33221012;89802171;antoniomorandini@sed.sc.gov.br;Estaduais;RUA IGUAÇU - E, 160 - SAIC, CHAPECÓ - SC, 89802171;-27.11308;-52.62513
69701;EEB ANTONIO ROCHA ANDRADE;R JULIA DA COSTA FLORES;68;GRAVATA;PENHA;47.0;33986049;88385000;eebantoniorandrade@sed.sc.gov.br;Estaduais;R JULIA DA COSTA FLORES, 68 - GRAVATA, PENHA - SC, 88385000;-26.82026;-48.62062
83909;EEB APARICIO JULIO FARRAPO;CONSOLAÇÃO;408;MATINHO;XANXERÊ;49.0;33822156;89820000;seriedh5afarrapo@sed.sc.gov.br;Estaduais;CONSOLAÇÃO, 408 - MATINHO, XANXERÊ - SC, 89820000;-26.88182;-52.4103
76317;EEB APOLONIO IRENO CARDOSO;RUA APOLONIO IRENO CARDOSO;592;CENTRO;BALNEÁRIO ARROIO DO SILVA;48.0;35290199;88914000;seriedh22aicardoso@sed.sc.gov.br;Estaduais;RUA APOLONIO IRENO CARDOSO, 592 - CENTRO, BALNEÁRIO ARROIO DO SILVA - SC, 88914000;-28.98257;-49.41479
47724;EEB ARABUTA;ADILIO MUTZENBERG;203;CENTRO;ARABUTÃ;49.0;34528651;89740000;seriedh33arabuta@sed.sc.gov.br;Estaduais;ADILIO MUTZENBERG, 203 - CENTRO, ARABUTÃ - SC, 89740000;-27.1603;-52.1432
36943;EEB ARAUJO FIGUEIREDO;RUA HIPOLITO DA SILVA MATOS;654;CENTRO;URUBICI;49.0;32338365;88650000;araujofigueiredo@sed.sc.gov.br;Estaduais;RUA HIPOLITO DA SILVA MATOS, 654 - CENTRO, URUBICI - SC, 88650000;-28.01479;-49.59417
20524;EEB ARNALDO MOREIRA DOUAT;RUA GENY PEIXER;153;COSTA E SILVA;JOINVILLE;47.0;3481-2427;89218610;eebarnaldomd@sed.sc.gov.br;Estaduais;RUA GENY PEIXER, 153 - COSTA E SILVA, JOINVILLE - SC, 89218610;-26.2765;-48.87307
16950;EEB ARNOLDO AGENOR ZIMMERMANN;RUA ADRIANO KORMANN;599;BELA VISTA;GASPAR;47.0;33788261;89111009;eebarnoldo@sed.sc.gov.br;Estaduais;RUA ADRIANO KORMANN, 599 - BELA VISTA, GASPAR - SC, 89111009;-26.90047;-49.00455
101095;EEB ARY DE SOUZA BORGES;R DR JORGE BLEYER;0;MARTORANO;SÃO JOAQUIM;49.0;32338406;88600000;aryborges@sed.sc.gov.br;Estaduais;R DR JORGE BLEYER, 0 - MARTORANO, SÃO JOAQUIM - SC, 88600000;-28.28196;-49.93276
39454;EEB BARAO DE ANTONINA;MARECHAL DEODORO;484;CENTRO;MAFRA;47.0;36470458;89300172;seriedh25antonina@sed.sc.gov.br;Estaduais;MARECHAL DEODORO, 484 - CENTRO, MAFRA - SC, 89300172;-26.11534;-49.80661
13935;EEB BARAO DO RIO BRANCO;RUA VIDAL RAMOS;49;CENTRO;URUSSANGA;48.0;34031168;88840000;eebbriobranco@sed.sc.gov.br;Estaduais;RUA VIDAL RAMOS, 49 - CENTRO, URUSSANGA - SC, 88840000;-28.51886;-49.32241
81620;EEB BARTOLOMEU DA SILVA;RUA VR OTAVIANO ANGELO DAROSCI;63;MOURA;CANELINHA;48.0;36654695;88230000;eebbs@sed.sc.gov.br;Estaduais;RUA VR OTAVIANO ANGELO DAROSCI, 63 - MOURA, CANELINHA - SC, 88230000;-27.27226;-48.79382
102652;EEB BELA VISTA;AVENIDA BRASILIA;0;BELA VISTA II;SÃO JOSÉ;48.0;36655760;88110050;belavista@sed.sc.gov.br;Estaduais;AVENIDA BRASILIA, 0 - BELA VISTA II, SÃO JOSÉ - SC, 88110050;-27.57576;-48.62008
87718;EEB BELERMINO VICTOR DALLA VECCHIA;RUA ADEMAR JOSE RAUBER;15;BAIA ALTA;PONTE SERRADA;49.0;33822123;89683000;eebbelerminodvecchia@sed.sc.gov.br;Estaduais;RUA ADEMAR JOSE RAUBER, 15 - BAIA ALTA, PONTE SERRADA - SC, 89683000;-26.8697;-52.0149
43281;EEB BELISARIO PENA;R DONA LINDA SANTOS;605;CENTRO;CAPINZAL;49.0;35279560;89665000;eebbp@sed.sc.gov.br;Estaduais;R DONA LINDA SANTOS, 605 - CENTRO, CAPINZAL - SC, 89665000;-27.34682;-51.60772
28509;EEB BELISARIO RAMOS;RUA RIO GRANDE DO NORTE;490;SAO CRISTOVAO;LAGES;49.0;32898599;88509150;seriedh27bramos@sed.sc.gov.br;Estaduais;RUA RIO GRANDE DO NORTE, 490 - SAO CRISTOVAO, LAGES - SC, 88509150;-27.81581;-50.31657
50245;EEB BENJAMIM CARVALHO DE OLIVEIRA;DOM PEDRO II;175;CENTRO;IPUMIRIM;49.0;34528656;89790000;seriedh33boliveira@sed.sc.gov.br;Estaduais;DOM PEDRO II, 175 - CENTRO, IPUMIRIM - SC, 89790000;-27.07804;-52.13438
76449;EEB BERNARDINO SENA CAMPOS;RUA IVO ALMEIDA MACHADO;200;COLONINHA;ARARANGUÁ;48.0;35290290;88906664;seriedh22bscampos@sed.sc.gov.br;Estaduais;RUA IVO ALMEIDA MACHADO, 200 - COLONINHA, ARARANGUÁ - SC, 88906664;-28.93802;-49.46674
25500;EEB BERNARDO MULLER;SERRA DOS INDIOS;0;SERRA DOS INDIOS;PRESIDENTE GETÚLIO;47.0;36644620;89150000;seriedh14bmuller@sed.sc.gov.br;Estaduais;SERRA DOS INDIOS, 0 - SERRA DOS INDIOS, PRESIDENTE GETÚLIO - SC, 89150000;-27.04537;-49.62231
10170;EEB BERNARDO SCHMITZ;R JONAS GOULART;0;CENTRO;SANGÃO;48.0;36319392;88717000;seriedh20bschmitz@sed.sc.gov.br;Estaduais;R JONAS GOULART, 0 - CENTRO, SANGÃO - SC, 88717000;-28.63869;-49.12472
96849;EEB BERTINO SILVA;RUA ANGELO SILVA;247;CENTRO;LEOBERTO LEAL;48.0;32681152;88445000;bsilva@sed.sc.gov.br;Estaduais;RUA ANGELO SILVA, 247 - CENTRO, LEOBERTO LEAL - SC, 88445000;-27.5056;-49.29018
6769;EEB BERTOLDO ZIMMERMANN;ESTRADA GERAL MADRE;0;MATO ALTO;TUBARÃO;48.0;36319476;88706100;seriedh20bzimmermann@sed.sc.gov.br;Estaduais;ESTRADA GERAL MADRE, 0 - MATO ALTO, TUBARÃO - SC, 88706100;-28.50069;-48.98935
52230;EEB BOM PASTOR;RUA FLORIANOPOLIS;314;CENTRO;CHAPECÓ;49.0;20497609;89812120;bompastor@sed.sc.gov.br;Estaduais;RUA FLORIANOPOLIS, 314 - CENTRO, CHAPECÓ - SC, 89812120;-27.10973;-52.61007
25410;EEB BRUNO HEIDRICH;RUA BRUNO HEIDRICH;255;NOVA ESPERANÇA;MIRIM DOCE;47.0;35628440;89194000;seriedh34bheidrich@sed.sc.gov.br;Estaduais;RUA BRUNO HEIDRICH, 255 - NOVA ESPERANÇA, MIRIM DOCE - SC, 89194000;-27.19818;-50.0697
100790;EEB BRUNO HOELTGEBAUM;RUA PAULA HOELTGEBAUM;131;FORTALEZA;BLUMENAU;47.0;33788672;89057160;eebbhoeltgebaum@sed.sc.gov.br;Estaduais;RUA PAULA HOELTGEBAUM, 131 - FORTALEZA, BLUMENAU - SC, 89057160;-26.86937;-49.05971
80080;EEB BULCAO VIANA;RUA IRINEU BORNHAUSEN;383;CENTRO;PRAIA GRANDE;48.0;35290214;88990000;eebbviana@sed.sc.gov.br;Estaduais;RUA IRINEU BORNHAUSEN, 383 - CENTRO, PRAIA GRANDE - SC, 88990000;-29.19743;-49.95371
96806;EEB CACILDA GUIMARAES;RUA PEDRO WEBER;214;CENTRO;VIDAL RAMOS;47.0;35338813;88443000;cacilda_guimaraes@sed.sc.gov.br;Estaduais;RUA PEDRO WEBER, 214 - CENTRO, VIDAL RAMOS - SC, 88443000;-27.39525;-49.3604
14257;EEB CAETANO BEZ BATTI;AVENIDA DR VITORIO GIACONI;144;ESTACAO;URUSSANGA;48.0;34031167;88840000;eebcbezbatti@sed.sc.gov.br;Estaduais;AVENIDA DR VITORIO GIACONI, 144 - ESTACAO, URUSSANGA - SC, 88840000;-28.53237;-49.32124
72710;EEB CALMON;RUA JOÃO SERAFINI;85;CENTRO;CALMON;49.0;35616444;89430000;diretor72710@sed.sc.gov.br;Estaduais;RUA JOÃO SERAFINI, 85 - CENTRO, CALMON - SC, 89430000;-26.59971;-51.09868
29971;EEB CAMPOS SALES;ZECA ATANAZIO;389;CENTRO;BOCAINA DO SUL;49.0;32280060;88538000;seriedh27csales@sed.sc.gov.br;Estaduais;ZECA ATANAZIO, 389 - CENTRO, BOCAINA DO SUL - SC, 88538000;-27.74448;-49.94362
10286;EEB CAMPOS VERDES;VITÓRIO GUAREZZI;230;CAMPO BOM;JAGUARUNA;48.0;36319388;88715000;seriedh20cverdes@sed.sc.gov.br;Estaduais;VITÓRIO GUAREZZI, 230 - CAMPO BOM, JAGUARUNA - SC, 88715000;-28.7178;-49.06737
54291;EEB CANDIDO RAMOS;RUA DEMÉTRIO ALVES DA SILVA;27;CENTRO;CAXAMBU DO SUL;49.0;33260179;89880000;seriedh4cramos@sed.sc.gov.br;Estaduais;RUA DEMÉTRIO ALVES DA SILVA, 27 - CENTRO, CAXAMBU DO SUL - SC, 89880000;-27.15877;-52.88185
56324;EEB CARDEAL ARCOVERDE;RUA DEMETRIO LORENZ;156;CENTRO;SÃO CARLOS;49.0;34624101;89885000;seriedh29arcoverde@sed.sc.gov.br;Estaduais;RUA DEMETRIO LORENZ, 156 - CENTRO, SÃO CARLOS - SC, 89885000;-27.08345;-53.00147
51373;EEB CARLOS CHAGAS;BOA VISTA;327;CENTRO;PIRATUBA;49.0;34826075;89667000;seriedh6cchagas@sed.sc.gov.br;Estaduais;BOA VISTA, 327 - CENTRO, PIRATUBA - SC, 89667000;-27.42238;-51.77901
68713;EEB CARLOS FANTINI;RUA EDMUNDO LEOPOLDO MERIZIO;1515;LIMOEIRO;ITAJAÍ;47.0;33986207;88318996;eebcarlosfantini@sed.sc.gov.br;Estaduais;RUA EDMUNDO LEOPOLDO MERIZIO, 1515 - LIMOEIRO, ITAJAÍ - SC, 88318996;-27.03239;-48.85259
51160;EEB CARLOS FRIES;RUA TIRADENTES;192;CENTRO;IPIRA;49.0;34826074;89669000;seriedh6cfries@sed.sc.gov.br;Estaduais;RUA TIRADENTES, 192 - CENTRO, IPIRA - SC, 89669000;-27.39593;-51.22363
15407;EEB CARLOS TECHENTIN;RUA BAHIA;8222;PASSO MANSO;BLUMENAU;47.0;33788670;89032525;eebctechentin@sed.sc.gov.br;Estaduais;RUA BAHIA, 8222 - PASSO MANSO, BLUMENAU - SC, 89032525;-26.90142;-49.1487
55700;EEB CARLOS WERLANG;LINHA ALTO MAIPU;0;ÁREA RURAL;SAUDADES;49.0;20497782;89868000;Seriedh2cwerlang@sed.sc.gov.br;Estaduais;LINHA ALTO MAIPU, 0 - ÁREA RURAL, SAUDADES - SC, 89868000;-26.92629;-53.004
21369;EEB CARMEM SEARA LEITE;RUA PAPA JOAO 23;60;CENTRO;GARUVA;47.0;34311427;89248000;eebcsl@sed.sc.gov.br;Estaduais;RUA PAPA JOAO 23, 60 - CENTRO, GARUVA - SC, 89248000;-26.02742;-48.8531
35769;EEB CASIMIRO DE ABREU;R LUIZ DACOL;93;CENTRO;CURITIBANOS;49.0;34123063;89520000;eebcasimirodeabreu@sed.sc.gov.br;Estaduais;R LUIZ DACOL, 93 - CENTRO, CURITIBANOS - SC, 89520000;-27.28832;-50.57592
76490;EEB CASTRO ALVES;AV XV DE NOVEMBRO;1645;CENTRO;ARARANGUÁ;48.0;35290107;88900019;seriedh22calves@sed.sc.gov.br;Estaduais;AV XV DE NOVEMBRO, 1645 - CENTRO, ARARANGUÁ - SC, 88900019;-28.93572;-49.4828
10820;EEB CATEQUISTA JOANA PENDICA;JOÃO ESTEVÃO MENDES;0;POUSO ALTO;GRAVATAL;48.0;36644551;88735000;seriedh20jpendica@sed.sc.gov.br;Estaduais;JOÃO ESTEVÃO MENDES, 0 - POUSO ALTO, GRAVATAL - SC, 88735000;-28.38034;-49.01738
66826;EEB CATHARINA SEGER;DISTRITO CERRO AZUL;0;RURAL;PALMA SOLA;49.0;36643448;89985000;catharina@sed.sc.gov.br;Estaduais;DISTRITO CERRO AZUL, 0 - RURAL, PALMA SOLA - SC, 89985000;-26.377;-53.34595
78395;EEB CATULO DA PAIXAO CEARENSE;RUA PADRE JOÃO REITZ;435;CENTRO;SOMBRIO;48.0;35290139;88960000;eebcatulo@sed.sc.gov.br;Estaduais;RUA PADRE JOÃO REITZ, 435 - CENTRO, SOMBRIO - SC, 88960000;-29.11316;-49.63243
25720;EEB CECILIA AX;RUA ABEL CEOLA;204;RIO FERRO;PRESIDENTE GETÚLIO;47.0;33578994;89150000;seriedh14cax@sed.sc.gov.br;Estaduais;RUA ABEL CEOLA, 204 - RIO FERRO, PRESIDENTE GETÚLIO - SC, 89150000;-27.06915;-49.65123
26670;EEB CECILIA BERTHA HILDEGARD CARDOSO;BR 470 KM 127;0;SALTO PILAO;LONTRAS;47.0;35263307;89182000;seriedh14cbhcardoso@sed.sc.gov.br;Estaduais;BR 470 KM 127, 0 - SALTO PILAO, LONTRAS - SC, 89182000;-27.14728;-49.55469
3883;EEB CECILIA ROSA LOPES;ALAN KARDEC;284;FORQUILHINHAS;SÃO JOSÉ;48.0;36655788;88106758;cecilia@sed.sc.gov.br;Estaduais;ALAN KARDEC, 284 - FORQUILHINHAS, SÃO JOSÉ - SC, 88106758;-27.60299;-48.64606
73440;EEB CECILIA VIVAN;RUA JOAO 23;166;ESCOLAR;SALTO VELOSO;49.0;35335475;89595000;eebceciliavivan@sed.sc.gov.br;Estaduais;RUA JOAO 23, 166 - ESCOLAR, SALTO VELOSO - SC, 89595000;-26.90411;-51.40526
64602;EEB CEDRENSE;RUA JORGE LACERDA;1460;CENTRO;SÃO JOSÉ DO CEDRO;49.0;36443385;89930000;cedrense@sed.sc.gov.br;Estaduais;RUA JORGE LACERDA, 1460 - CENTRO, SÃO JOSÉ DO CEDRO - SC, 89930000;-26.45577;-53.50187
5355;EEB CEL ANTONIO LEHMKUHL;AV CEL ANTONIO LEHMKUHL;579;CENTRO;ÁGUAS MORNAS;48.0;36656368;88150000;antoniolehmkuhl@sed.sc.gov.br;Estaduais;AV CEL ANTONIO LEHMKUHL, 579 - CENTRO, ÁGUAS MORNAS - SC, 88150000;-27.69812;-48.81841
90581;EEB CEL CID GONZAGA;RUA ANNES GUALBERTO;0;CENTRO;PORTO UNIÃO;47.0;36274234;89400000;eebcidgonzaga@gmail.com;Estaduais;RUA ANNES GUALBERTO, 0 - CENTRO, PORTO UNIÃO - SC, 89400000;-26.24065;-51.08158
93475;EEB CEL JOSE MAURICIO DOS SANTOS;RUA FERNANDO ANTONIO DOS SANTOS;161;CAPUTERA;LAGUNA;48.0;36477784;88790000;josemauricio@sed.sc.gov.br;Estaduais;RUA FERNANDO ANTONIO DOS SANTOS, 161 - CAPUTERA, LAGUNA - SC, 88790000;-28.39627;-48.78589
12106;EEB CEL MARCOS ROVARIS;CONEGO ANIBAL MARIA DI FRANCIA;10;PINHEIRINHO;CRICIÚMA;48.0;34031276;88804360;eebcmrovaris@sed.sc.gov.br;Estaduais;CONEGO ANIBAL MARIA DI FRANCIA, 10 - PINHEIRINHO, CRICIÚMA - SC, 88804360;-28.69138;-49.39023
15997;EEB CEL PEDRO CHRISTIANO FEDDERSEN;R HENRIQUE CONRAD;145;VILA ITOUPAVA;BLUMENAU;47.0;33788369;89075350;seriedh15pcfeddersen@sed.sc.gov.br;Estaduais;R HENRIQUE CONRAD, 145 - VILA ITOUPAVA, BLUMENAU - SC, 89075350;-26.72744;-49.06779
86681;EEB CELESTINO JOSE DO NASCIMENTO;R JOAO MARIA CONRADO;164;CENTRO;OURO VERDE;49.0;33822103;89834000;seriedh5cnascimento@sed.sc.gov.br;Estaduais;R JOAO MARIA CONRADO, 164 - CENTRO, OURO VERDE - SC, 89834000;-26.69336;-52.30998
98248;EEB CELSO RAMOS FILHO;R CARLOS LINZMEYER;50;OXFORD;SÃO BENTO DO SUL;47.0;36470386;89285678;seriedh25crfilho@sed.sc.gov.br;Estaduais;R CARLOS LINZMEYER, 50 - OXFORD, SÃO BENTO DO SUL - SC, 89285678;-26.21875;-49.40857
16241;EEB CHRISTOPH AUGENSTEIN;R ARTHUR LINDNER;46;SALTO WEISSBACH;BLUMENAU;47.0;33788385;89032180;eebchristoph@sed.sc.gov.br;Estaduais;R ARTHUR LINDNER, 46 - SALTO WEISSBACH, BLUMENAU - SC, 89032180;-26.89402;-49.1302
67113;EEB CLAUDINO CRESTANI;R INNE VISSOTTO;641;CENTRO;PALMA SOLA;49.0;36443388;89985000;eebclaudino@sed.sc.gov.br;Estaduais;R INNE VISSOTTO, 641 - CENTRO, PALMA SOLA - SC, 89985000;-26.34751;-53.27995
12009;EEB COELHO NETO;ALTAMIRO GUIMARAES;176;SANTA BARBARA;CRICIÚMA;48.0;34031603;88804250;eebcoelhoneto@sed.sc.gov.br;Estaduais;ALTAMIRO GUIMARAES, 176 - SANTA BARBARA, CRICIÚMA - SC, 88804250;-28.68463;-49.38103
89257;EEB COLOMBO MACHADO SALLES;RUA FELIX DA COSTA GOMES;987;JOAO PAULO - II;TRÊS BARRAS;47.0;36274221;89490000;colombotb@sed.sc.gov.br;Estaduais;RUA FELIX DA COSTA GOMES, 987 - JOAO PAULO - II, TRÊS BARRAS - SC, 89490000;-26.13696;-50.31062
93920;EEB COMENDADOR ROCHA;AV CALISTRATO MULLER SALLES;91;PROGRESSO;LAGUNA;48.0;36477807;88790000;comendadorocha@sed.sc.gov.br;Estaduais;AV CALISTRATO MULLER SALLES, 91 - PROGRESSO, LAGUNA - SC, 88790000;-28.47362;-48.78398
8753;EEB CONEGO NICOLAU GESING;RUA GOVERNADOR IRINEU BORNHAUSEN;4738;RIO BONITO;BRAÇO DO NORTE;48.0;36511906;88750000;eebcngesing@gmail.com;Estaduais;RUA GOVERNADOR IRINEU BORNHAUSEN, 4738 - RIO BONITO, BRAÇO DO NORTE - SC, 88750000;-28.27352;-49.14459
2461;EEB CONEGO RODOLFO MACHADO;BR 101 - KM 185;0;TIJUQUINHAS;BIGUAÇU;48.0;36656350;88160991;conego@sed.sc.gov.br;Estaduais;BR 101 - KM 185, 0 - TIJUQUINHAS, BIGUAÇU - SC, 88160991;-27.49386;-48.65663
22233;EEB CONSELHEIRO ASTROGILDO ODON AGUIAR;RUA PARANA;763;CENTRO;BARRA VELHA;47.0;34311487;88390000;seriedh23aoaguiar@sed.sc.gov.br;Estaduais;RUA PARANA, 763 - CENTRO, BARRA VELHA - SC, 88390000;-26.63119;-48.68746
5150;EEB CONSELHEIRO MANOEL PHILIPPI;RUA PREFEITO GERMANO JOSE STEINBACH;0;VARGEM GRANDE;ÁGUAS MORNAS;48.0;36655786;88150000;conselheiror@sed.sc.gov.br;Estaduais;RUA PREFEITO GERMANO JOSE STEINBACH, 0 - VARGEM GRANDE, ÁGUAS MORNAS - SC, 88150000;-27.69559;-48.82327
29475;EEB CORA BATALHA DA SILVEIRA;R MARECHAL ARTUR DA COSTA E SILVA;870;CARAVAGGIO;LAGES;49.0;32898249;88509601;seriedh27csilveira@sed.sc.gov.br;Estaduais;R MARECHAL ARTUR DA COSTA E SILVA, 870 - CARAVAGGIO, LAGES - SC, 88509601;-27.82073;-50.30447
52280;EEB CORDILHEIRA ALTA;RUA LUIZ RANZAN;130;CENTRO;CORDILHEIRA ALTA;49.0;33580109;89819000;cordilheiraalta@sed.sc.gov.br;Estaduais;RUA LUIZ RANZAN, 130 - CENTRO, CORDILHEIRA ALTA - SC, 89819000;-26.98478;-52.60258
53473;EEB CORONEL ERNESTO BERTASO;RUA CASTRO ALVES;1104;SAO CRISTOVAO;CHAPECÓ;49.0;20497790;89803111;ernestobertaso@sed.sc.gov.br;Estaduais;RUA CASTRO ALVES, 1104 - SAO CRISTOVAO, CHAPECÓ - SC, 89803111;-27.09392;-52.63031
43796;EEB CORONEL GASPARINO ZORZI;R CORONEL LUCIDORO;1919;SAO SEBASTIAO;CAMPOS NOVOS;49.0;35413370;89620000;eebgasparinoz@sed.sc.gov.br;Estaduais;R CORONEL LUCIDORO, 1919 - SAO SEBASTIAO, CAMPOS NOVOS - SC, 89620000;-27.39405;-51.21863
53929;EEB CORONEL LARA RIBAS;RUA JOHN KENNEDY;1123;PASSO DOS FORTES;CHAPECÓ;49.0;3304-4078;89805500;lararibas@sed.sc.gov.br;Estaduais;RUA JOHN KENNEDY, 1123 - PASSO DOS FORTES, CHAPECÓ - SC, 89805500;-27.08018;-52.61366
138720;EEB COSTA CARNEIRO;RUA ARISTILIANO RAMOS;459;CENTRO;ORLEANS;48.0;36319428;88870000;eebccarneiro@sed.sc.gov.br;Estaduais;RUA ARISTILIANO RAMOS, 459 - CENTRO, ORLEANS - SC, 88870000;-28.35842;-49.29014
61115;EEB CRISTO REI;LINHA CRISTO REI;0;CRISTO REI;SÃO JOÃO DO OESTE;49.0;34725087;89897000;eebcristorei@sed.sc.gov.br;Estaduais;LINHA CRISTO REI, 0 - CRISTO REI, SÃO JOÃO DO OESTE - SC, 89897000;-27.03805;-53.58538
81434;EEB CRUZ E SOUSA;PRACA SEBASTIAO CABOTO;90;CENTRO;TIJUCAS;48.0;36656525;88200000;eebcsousa@sed.sc.gov.br;Estaduais;PRACA SEBASTIAO CABOTO, 90 - CENTRO, TIJUCAS - SC, 88200000;-27.25584;-48.65644
72281;EEB DANTE MOSCONI;RUA FERMIANO PAES CARNEIRO;0;GIOPPO;CAÇADOR;49.0;35616404;89507522;seriedh10dmosconi@sed.sc.gov.br;Estaduais;RUA FERMIANO PAES CARNEIRO, 0 - GIOPPO, CAÇADOR - SC, 89507522;-26.77407;-51.00188
